nr;unternehmen;industriezweig;industriezweigSpeer;existiertHeute;standortNr;adresse;ort;stadtteil;adresseHeute;laenge;breite;verortung;verortungHinweis;speerSeite;datum;datumVon;datumBis;zwangsarbeiterart;gesamt;maennlich;weiblich
77;Hans Berger;Kraftfahrzeugindustrie;Bereifungen und Vulkanisierbetrieb;unbekannt;1;Barmer Str. 34;Elberfeld;Elberfeld;;7.159736;51.2555751;strassengenau;;518;27.4.1943;1943-04-27;1945-05-08;Niederländer;;;
78;Emil Berges;Handel / Dienstleistungen;Getränkegroßhandlung;nein;1;Oberbergische Str. 197;Barmen;Barmen;;7.1846179;51.2482669;strassengenau;;518;;;;;;;
79;Bergische Gasmesserfabrik GmbH;Metallindustrie;;nein;1;Höfen 84 a;Barmen;Oberbarmen;;7.2344833;51.2762918;hausgenau;;518;13.8.1942;1942-08-13;1942-10-28;Ostarbeiter;19;0;19
79;Bergische Gasmesserfabrik GmbH;Metallindustrie;;nein;1;Höfen 84 a;Barmen;Oberbarmen;;7.2344833;51.2762918;hausgenau;;518;28.10.1942;1942-10-28;1943-04-27;Ostarbeiter;18;0;18
79;Bergische Gasmesserfabrik GmbH;Metallindustrie;;nein;1;Höfen 84 a;Barmen;Oberbarmen;;7.2344833;51.2762918;hausgenau;;518;27.4.1943;1943-04-27;1945-05-08;Ostarbeiter;26;0;26
79;Bergische Gasmesserfabrik GmbH;Metallindustrie;;nein;1;Höfen 84 a;Barmen;Oberbarmen;;7.2344833;51.2762918;hausgenau;;518;11.3.1944;1944-03-11;1945-05-08;;;;
80;Bergisches Kabelwerk;Elektrotechnik;Bergisches Kabelwerk Ernst Möllmann;nein;1;Wartburgstr. 118 a;Barmen;Barmen;;7.1805968;51.2651614;strassengenau;;518;11.3.1944;1944-03-11;1945-05-08;Ostarbeiter;11;0;11
81;AGEB - Aktiengesellschaft für Bergwerksbedarf;Metallindustrie;Bergwerksbedarf;nein;1;Hirtenstr. 1-3;Elberfeld;Elberfeld;;;;ohne;;518;13.8.1942;1942-08-13;1942-10-28;Ostarbeiter;13;13;0
81;AGEB - Aktiengesellschaft für Bergwerksbedarf;Metallindustrie;Bergwerksbedarf;nein;1;Hirtenstr. 1-3;Elberfeld;Elberfeld;;;;ohne;;518;28.10.1942;1942-10-28;1943-04-27;Ostarbeiter;13;13;0
81;AGEB - Aktiengesellschaft für Bergwerksbedarf;Metallindustrie;Bergwerksbedarf;nein;1;Hirtenstr. 1-3;Elberfeld;Elberfeld;;;;ohne;;518;27.4.1943;1943-04-27;1944-03-11;Ostarbeiter;13;12;1
81;AGEB - Aktiengesellschaft für Bergwerksbedarf;Metallindustrie;Bergwerksbedarf;nein;1;Hirtenstr. 1-3;Elberfeld;Elberfeld;;;;ohne;;518;27.4.1943;1943-04-27;1945-05-08;Belgier;;;
81;AGEB - Aktiengesellschaft für Bergwerksbedarf;Metallindustrie;Bergwerksbedarf;nein;1;Hirtenstr. 1-3;Elberfeld;Elberfeld;;;;ohne;;518;11.3.1944;1944-03-11;1945-05-08;Ostarbeiter;14;14;0
82;Ferdinand Berns;Metallindustrie;Gesenkschmiede;nein;1;Theishahnerstr. 112;Küllenhahn;Küllenhahn;;7.1484554;51.2260722;strassengenau;;518;13.8.1942;1942-08-13;1942-10-28;Ostarbeiter;5;4;0
82;Ferdinand Berns;Metallindustrie;Gesenkschmiede;nein;1;Theishahnerstr. 112;Küllenhahn;Küllenhahn;;7.1484554;51.2260722;strassengenau;;518;28.10.1942;1942-10-28;1943-04-27;Ostarbeiter;4;4;0
82;Ferdinand Berns;Metallindustrie;Gesenkschmiede;nein;1;Theishahnerstr. 112;Küllenhahn;Küllenhahn;;7.1484554;51.2260722;strassengenau;;518;27.4.1943;1943-04-27;1945-05-08;Ostarbeiter;3;3;0
83;Otto Berns;Metallindustrie;Schrauben, Muttern und Beschläge;nein;1;Cronenbergerstr. 325 a;Elberfeld;Elberfeld;;7.147599;51.231541;strassengenau;Nur straßengenau — über die Nachbarnummer 325 verortet, „325 a“ ist heute nicht mehr vergeben;518;13.8.1942;1942-08-13;1942-10-28;Ostarbeiter;5;5;0
83;Otto Berns;Metallindustrie;Schrauben, Muttern und Beschläge;nein;1;Cronenbergerstr. 325 a;Elberfeld;Elberfeld;;7.147599;51.231541;strassengenau;Nur straßengenau — über die Nachbarnummer 325 verortet, „325 a“ ist heute nicht mehr vergeben;518;28.10.1942;1942-10-28;1943-04-27;Ostarbeiter;3;3;0
83;Otto Berns;Metallindustrie;Schrauben, Muttern und Beschläge;nein;1;Cronenbergerstr. 325 a;Elberfeld;Elberfeld;;7.147599;51.231541;strassengenau;Nur straßengenau — über die Nachbarnummer 325 verortet, „325 a“ ist heute nicht mehr vergeben;518;27.4.1943;1943-04-27;1944-07-05;Ostarbeiter;6;6;0
83;Otto Berns;Metallindustrie;Schrauben, Muttern und Beschläge;nein;1;Cronenbergerstr. 325 a;Elberfeld;Elberfeld;;7.147599;51.231541;strassengenau;Nur straßengenau — über die Nachbarnummer 325 verortet, „325 a“ ist heute nicht mehr vergeben;518;5.7.1944;1944-07-05;1945-05-08;Ostarbeiter;;;
84;Robert Birkelbach GmbH;Metallindustrie;Maschinen- und Werkzeugfabrik;nein;1;Friedrich-Ebert-Straße 123 d;Elberfeld;Elberfeld-West;;7.1300621;51.2507619;hausgenau;;518;13.8.1942;1942-08-13;1942-10-28;Ostarbeiter;30;30;0
84;Robert Birkelbach GmbH;Metallindustrie;Maschinen- und Werkzeugfabrik;nein;1;Friedrich-Ebert-Straße 123 d;Elberfeld;Elberfeld-West;;7.1300621;51.2507619;hausgenau;;518;28.10.1942;1942-10-28;1943-04-27;Ostarbeiter;40;40;0
84;Robert Birkelbach GmbH;Metallindustrie;Maschinen- und Werkzeugfabrik;nein;1;Friedrich-Ebert-Straße 123 d;Elberfeld;Elberfeld-West;;7.1300621;51.2507619;hausgenau;;518;27.4.1943;1943-04-27;1944-01-31;Ostarbeiter;37;37;0
84;Robert Birkelbach GmbH;Metallindustrie;Maschinen- und Werkzeugfabrik;nein;1;Friedrich-Ebert-Straße 123 d;Elberfeld;Elberfeld-West;;7.1300621;51.2507619;hausgenau;;518;31.1.1944;1944-01-31;1944-06-30;Deutsche;121;115;6
84;Robert Birkelbach GmbH;Metallindustrie;Maschinen- und Werkzeugfabrik;nein;1;Friedrich-Ebert-Straße 123 d;Elberfeld;Elberfeld-West;;7.1300621;51.2507619;hausgenau;;518;31.1.1944;1944-01-31;1944-06-30;Westarbeiter;2;1;1
84;Robert Birkelbach GmbH;Metallindustrie;Maschinen- und Werkzeugfabrik;nein;1;Friedrich-Ebert-Straße 123 d;Elberfeld;Elberfeld-West;;7.1300621;51.2507619;hausgenau;;518;31.1.1944;1944-01-31;1944-03-11;Ostarbeiter;33;33;0
84;Robert Birkelbach GmbH;Metallindustrie;Maschinen- und Werkzeugfabrik;nein;1;Friedrich-Ebert-Straße 123 d;Elberfeld;Elberfeld-West;;7.1300621;51.2507619;hausgenau;;518;31.1.1944;1944-01-31;1945-05-08;Kriegsgefangene;3;;
84;Robert Birkelbach GmbH;Metallindustrie;Maschinen- und Werkzeugfabrik;nein;1;Friedrich-Ebert-Straße 123 d;Elberfeld;Elberfeld-West;;7.1300621;51.2507619;hausgenau;;518;11.3.1944;1944-03-11;1944-06-30;Ostarbeiter;35;35;0
84;Robert Birkelbach GmbH;Metallindustrie;Maschinen- und Werkzeugfabrik;nein;1;Friedrich-Ebert-Straße 123 d;Elberfeld;Elberfeld-West;;7.1300621;51.2507619;hausgenau;;518;30.6.1944;1944-06-30;1944-12-31;Deutsche;105;100;5
84;Robert Birkelbach GmbH;Metallindustrie;Maschinen- und Werkzeugfabrik;nein;1;Friedrich-Ebert-Straße 123 d;Elberfeld;Elberfeld-West;;7.1300621;51.2507619;hausgenau;;518;30.6.1944;1944-06-30;1944-12-31;Westarbeiter;3;2;1
84;Robert Birkelbach GmbH;Metallindustrie;Maschinen- und Werkzeugfabrik;nein;1;Friedrich-Ebert-Straße 123 d;Elberfeld;Elberfeld-West;;7.1300621;51.2507619;hausgenau;;518;30.6.1944;1944-06-30;1944-12-31;Ostarbeiter;32;32;0
84;Robert Birkelbach GmbH;Metallindustrie;Maschinen- und Werkzeugfabrik;nein;1;Friedrich-Ebert-Straße 123 d;Elberfeld;Elberfeld-West;;7.1300621;51.2507619;hausgenau;;518;31.12.1944;1944-12-31;1945-05-08;Deutsche;119;85;34
84;Robert Birkelbach GmbH;Metallindustrie;Maschinen- und Werkzeugfabrik;nein;1;Friedrich-Ebert-Straße 123 d;Elberfeld;Elberfeld-West;;7.1300621;51.2507619;hausgenau;;518;31.12.1944;1944-12-31;1945-05-08;Westarbeiter;5;3;2
84;Robert Birkelbach GmbH;Metallindustrie;Maschinen- und Werkzeugfabrik;nein;1;Friedrich-Ebert-Straße 123 d;Elberfeld;Elberfeld-West;;7.1300621;51.2507619;hausgenau;;518;31.12.1944;1944-12-31;1945-05-08;Ostarbeiter;41;41;0
85;Birkenbeil & Schmidt;Handel / Dienstleistungen;Fleischwarenimport;nein;1;Viehhofstr. 115;Elberfeld;Elberfeld;;7.1331103;51.2451642;hausgenau;;518;;;;;;;
87;Gebrüder Birker;Metallindustrie;Beitel- und Hobeleisenfabrik;nein;1;Heidestr. 39;Cronenberg;Cronenberg;;7.1380579;51.2140361;hausgenau;;519;27.4.1943;1943-04-27;1945-05-08;Ostarbeiter;10;10;0
88;Fahrradwerke Bismarck A.G.;Fahrradindustrie;"(Niederlassung Ronsdorf; Stammsitz: Radevormwald-Bergerhof)";nein;1;Ascheweg 14;Ronsdorf;Ronsdorf;;7.2017262;51.2270691;hausgenau;;519;08.05.1942;1942-05-08;1942-08-13;Ostarbeiter;20;20;0
88;Fahrradwerke Bismarck A.G.;Fahrradindustrie;"(Niederlassung Ronsdorf; Stammsitz: Radevormwald-Bergerhof)";nein;1;Ascheweg 14;Ronsdorf;Ronsdorf;;7.2017262;51.2270691;hausgenau;;519;13.8.1942;1942-08-13;1942-10-28;Ostarbeiter;70;20;50
88;Fahrradwerke Bismarck A.G.;Fahrradindustrie;"(Niederlassung Ronsdorf; Stammsitz: Radevormwald-Bergerhof)";nein;1;Ascheweg 14;Ronsdorf;Ronsdorf;;7.2017262;51.2270691;hausgenau;;519;28.10.1942;1942-10-28;1943-04-27;Ostarbeiter;70;20;50
88;Fahrradwerke Bismarck A.G.;Fahrradindustrie;"(Niederlassung Ronsdorf; Stammsitz: Radevormwald-Bergerhof)";nein;1;Ascheweg 14;Ronsdorf;Ronsdorf;;7.2017262;51.2270691;hausgenau;;519;27.4.1943;1943-04-27;1944-01-31;Ostarbeiter;69;19;50
88;Fahrradwerke Bismarck A.G.;Fahrradindustrie;"(Niederlassung Ronsdorf; Stammsitz: Radevormwald-Bergerhof)";nein;1;Ascheweg 14;Ronsdorf;Ronsdorf;;7.2017262;51.2270691;hausgenau;;519;27.4.1943;1943-04-27;1945-05-08;Franzosen;;;
88;Fahrradwerke Bismarck A.G.;Fahrradindustrie;"(Niederlassung Ronsdorf; Stammsitz: Radevormwald-Bergerhof)";nein;1;Ascheweg 14;Ronsdorf;Ronsdorf;;7.2017262;51.2270691;hausgenau;;519;27.4.1943;1943-04-27;1945-05-08;Niederländer;;;
88;Fahrradwerke Bismarck A.G.;Fahrradindustrie;"(Niederlassung Ronsdorf; Stammsitz: Radevormwald-Bergerhof)";nein;1;Ascheweg 14;Ronsdorf;Ronsdorf;;7.2017262;51.2270691;hausgenau;;519;31.1.1944;1944-01-31;1944-06-30;Deutsche;129;38;91
88;Fahrradwerke Bismarck A.G.;Fahrradindustrie;"(Niederlassung Ronsdorf; Stammsitz: Radevormwald-Bergerhof)";nein;1;Ascheweg 14;Ronsdorf;Ronsdorf;;7.2017262;51.2270691;hausgenau;;519;31.1.1944;1944-01-31;1944-06-30;Westarbeiter;37;;
88;Fahrradwerke Bismarck A.G.;Fahrradindustrie;"(Niederlassung Ronsdorf; Stammsitz: Radevormwald-Bergerhof)";nein;1;Ascheweg 14;Ronsdorf;Ronsdorf;;7.2017262;51.2270691;hausgenau;;519;31.1.1944;1944-01-31;1944-03-11;Ostarbeiter;81;28;53
88;Fahrradwerke Bismarck A.G.;Fahrradindustrie;"(Niederlassung Ronsdorf; Stammsitz: Radevormwald-Bergerhof)";nein;1;Ascheweg 14;Ronsdorf;Ronsdorf;;7.2017262;51.2270691;hausgenau;;519;11.3.1944;1944-03-11;1944-06-30;Ostarbeiter;85;29;56
88;Fahrradwerke Bismarck A.G.;Fahrradindustrie;"(Niederlassung Ronsdorf; Stammsitz: Radevormwald-Bergerhof)";nein;1;Ascheweg 14;Ronsdorf;Ronsdorf;;7.2017262;51.2270691;hausgenau;;519;30.6.1944;1944-06-30;1944-12-31;Deutsche;124;39;85
88;Fahrradwerke Bismarck A.G.;Fahrradindustrie;"(Niederlassung Ronsdorf; Stammsitz: Radevormwald-Bergerhof)";nein;1;Ascheweg 14;Ronsdorf;Ronsdorf;;7.2017262;51.2270691;hausgenau;;519;30.6.1944;1944-06-30;1944-12-31;Westarbeiter;12;;
88;Fahrradwerke Bismarck A.G.;Fahrradindustrie;"(Niederlassung Ronsdorf; Stammsitz: Radevormwald-Bergerhof)";nein;1;Ascheweg 14;Ronsdorf;Ronsdorf;;7.2017262;51.2270691;hausgenau;;519;30.6.1944;1944-06-30;1944-12-31;Ostarbeiter;62;27;35
88;Fahrradwerke Bismarck A.G.;Fahrradindustrie;"(Niederlassung Ronsdorf; Stammsitz: Radevormwald-Bergerhof)";nein;1;Ascheweg 14;Ronsdorf;Ronsdorf;;7.2017262;51.2270691;hausgenau;;519;31.12.1944;1944-12-31;1945-05-08;Deutsche;109;35;74
88;Fahrradwerke Bismarck A.G.;Fahrradindustrie;"(Niederlassung Ronsdorf; Stammsitz: Radevormwald-Bergerhof)";nein;1;Ascheweg 14;Ronsdorf;Ronsdorf;;7.2017262;51.2270691;hausgenau;;519;31.12.1944;1944-12-31;1945-05-08;Westarbeiter;6;;
88;Fahrradwerke Bismarck A.G.;Fahrradindustrie;"(Niederlassung Ronsdorf; Stammsitz: Radevormwald-Bergerhof)";nein;1;Ascheweg 14;Ronsdorf;Ronsdorf;;7.2017262;51.2270691;hausgenau;;519;31.12.1944;1944-12-31;1945-05-08;Ostarbeiter;45;24;21
89;Block & Vaupel;Maschinenbau;Maschinenfabrik;nein;1;Heckinghauser Str. 143 a;Barmen;Barmen;;7.219219;51.271377;strassengenau;Nur straßengenau — über die Nachbarnummer 143 verortet, „143 a“ ist heute nicht mehr vergeben;519;31.10.1942;1942-10-31;1945-05-08;Deutsche;19;18;1
89;Block & Vaupel;Maschinenbau;Maschinenfabrik;nein;1;Heckinghauser Str. 143 a;Barmen;Barmen;;7.219219;51.271377;strassengenau;Nur straßengenau — über die Nachbarnummer 143 verortet, „143 a“ ist heute nicht mehr vergeben;519;31.10.1942;1942-10-31;1945-05-08;Westarbeiter;1;1;
89;Block & Vaupel;Maschinenbau;Maschinenfabrik;nein;1;Heckinghauser Str. 143 a;Barmen;Barmen;;7.219219;51.271377;strassengenau;Nur straßengenau — über die Nachbarnummer 143 verortet, „143 a“ ist heute nicht mehr vergeben;519;31.10.1942;1942-10-31;1945-05-08;Kriegsgefangene;5;;
90;C. Blumhardt;Kraftfahrzeugindustrie;Fördermittel- und Eisenbauwerk (Fahrzeugfabrik);nein;1;Vohwinkeler Str. 156-160;Vohwinkel;Vohwinkel;;7.0570419;51.2255605;hausgenau;;519;13.8.1942;1942-08-13;1942-10-28;Ostarbeiter;30;0;30
90;C. Blumhardt;Kraftfahrzeugindustrie;Fördermittel- und Eisenbauwerk (Fahrzeugfabrik);nein;1;Vohwinkeler Str. 156-160;Vohwinkel;Vohwinkel;;7.0570419;51.2255605;hausgenau;;519;28.10.1942;1942-10-28;1943-04-27;Ostarbeiter;53;0;53
90;C. Blumhardt;Kraftfahrzeugindustrie;Fördermittel- und Eisenbauwerk (Fahrzeugfabrik);nein;1;Vohwinkeler Str. 156-160;Vohwinkel;Vohwinkel;;7.0570419;51.2255605;hausgenau;;519;27.4.1943;1943-04-27;1944-01-31;Ostarbeiter;52;0;52
90;C. Blumhardt;Kraftfahrzeugindustrie;Fördermittel- und Eisenbauwerk (Fahrzeugfabrik);nein;1;Vohwinkeler Str. 156-160;Vohwinkel;Vohwinkel;;7.0570419;51.2255605;hausgenau;;519;27.4.1943;1943-04-27;1945-05-08;Polen;;;
90;C. Blumhardt;Kraftfahrzeugindustrie;Fördermittel- und Eisenbauwerk (Fahrzeugfabrik);nein;1;Vohwinkeler Str. 156-160;Vohwinkel;Vohwinkel;;7.0570419;51.2255605;hausgenau;;519;27.4.1943;1943-04-27;1945-05-08;Franzosen;;;
90;C. Blumhardt;Kraftfahrzeugindustrie;Fördermittel- und Eisenbauwerk (Fahrzeugfabrik);nein;1;Vohwinkeler Str. 156-160;Vohwinkel;Vohwinkel;;7.0570419;51.2255605;hausgenau;;519;27.4.1943;1943-04-27;1945-05-08;Belgier;;;
90;C. Blumhardt;Kraftfahrzeugindustrie;Fördermittel- und Eisenbauwerk (Fahrzeugfabrik);nein;1;Vohwinkeler Str. 156-160;Vohwinkel;Vohwinkel;;7.0570419;51.2255605;hausgenau;;519;31.1.1944;1944-01-31;1944-06-30;Deutsche;158;124;34
90;C. Blumhardt;Kraftfahrzeugindustrie;Fördermittel- und Eisenbauwerk (Fahrzeugfabrik);nein;1;Vohwinkeler Str. 156-160;Vohwinkel;Vohwinkel;;7.0570419;51.2255605;hausgenau;;519;31.1.1944;1944-01-31;1944-06-30;Westarbeiter;12;10;2
90;C. Blumhardt;Kraftfahrzeugindustrie;Fördermittel- und Eisenbauwerk (Fahrzeugfabrik);nein;1;Vohwinkeler Str. 156-160;Vohwinkel;Vohwinkel;;7.0570419;51.2255605;hausgenau;;519;31.1.1944;1944-01-31;1944-03-11;Ostarbeiter;93;;93
90;C. Blumhardt;Kraftfahrzeugindustrie;Fördermittel- und Eisenbauwerk (Fahrzeugfabrik);nein;1;Vohwinkeler Str. 156-160;Vohwinkel;Vohwinkel;;7.0570419;51.2255605;hausgenau;;519;31.1.1944;1944-01-31;1944-06-30;Kriegsgefangene;37;;
90;C. Blumhardt;Kraftfahrzeugindustrie;Fördermittel- und Eisenbauwerk (Fahrzeugfabrik);nein;1;Vohwinkeler Str. 156-160;Vohwinkel;Vohwinkel;;7.0570419;51.2255605;hausgenau;;519;11.3.1944;1944-03-11;1944-06-30;Ostarbeiter;94;0;94
90;C. Blumhardt;Kraftfahrzeugindustrie;Fördermittel- und Eisenbauwerk (Fahrzeugfabrik);nein;1;Vohwinkeler Str. 156-160;Vohwinkel;Vohwinkel;;7.0570419;51.2255605;hausgenau;;519;30.6.1944;1944-06-30;1944-12-31;Deutsche;165;131;34
90;C. Blumhardt;Kraftfahrzeugindustrie;Fördermittel- und Eisenbauwerk (Fahrzeugfabrik);nein;1;Vohwinkeler Str. 156-160;Vohwinkel;Vohwinkel;;7.0570419;51.2255605;hausgenau;;519;30.6.1944;1944-06-30;1945-05-08;Westarbeiter;11;8;3
90;C. Blumhardt;Kraftfahrzeugindustrie;Fördermittel- und Eisenbauwerk (Fahrzeugfabrik);nein;1;Vohwinkeler Str. 156-160;Vohwinkel;Vohwinkel;;7.0570419;51.2255605;hausgenau;;519;30.6.1944;1944-06-30;1945-05-08;Ostarbeiter;87;;87
90;C. Blumhardt;Kraftfahrzeugindustrie;Fördermittel- und Eisenbauwerk (Fahrzeugfabrik);nein;1;Vohwinkeler Str. 156-160;Vohwinkel;Vohwinkel;;7.0570419;51.2255605;hausgenau;;519;30.6.1944;1944-06-30;1944-12-31;Kriegsgefangene;38;;
90;C. Blumhardt;Kraftfahrzeugindustrie;Fördermittel- und Eisenbauwerk (Fahrzeugfabrik);nein;1;Vohwinkeler Str. 156-160;Vohwinkel;Vohwinkel;;7.0570419;51.2255605;hausgenau;;519;31.12.1944;1944-12-31;1945-05-08;Deutsche;167;126;41
90;C. Blumhardt;Kraftfahrzeugindustrie;Fördermittel- und Eisenbauwerk (Fahrzeugfabrik);nein;1;Vohwinkeler Str. 156-160;Vohwinkel;Vohwinkel;;7.0570419;51.2255605;hausgenau;;519;31.12.1944;1944-12-31;1945-05-08;Ausländer;93;9;84
90;C. Blumhardt;Kraftfahrzeugindustrie;Fördermittel- und Eisenbauwerk (Fahrzeugfabrik);nein;1;Vohwinkeler Str. 156-160;Vohwinkel;Vohwinkel;;7.0570419;51.2255605;hausgenau;;519;31.12.1944;1944-12-31;1945-05-08;Kriegsgefangene;35;;
91;Bocklenberg & Motte (BOMORO);Metallindustrie;Schlösser und Beschläge;nein;1;Schöne Aussicht 12;Ronsdorf;Ronsdorf;;7.2035191;51.2251502;strassengenau;;519;13.8.1942;1942-08-13;1942-10-28;Ostarbeiter;29;29;0
91;Bocklenberg & Motte (BOMORO);Metallindustrie;Schlösser und Beschläge;nein;1;Schöne Aussicht 12;Ronsdorf;Ronsdorf;;7.2035191;51.2251502;strassengenau;;519;28.10.1942;1942-10-28;1943-04-27;Ostarbeiter;29;29;0
91;Bocklenberg & Motte (BOMORO);Metallindustrie;Schlösser und Beschläge;nein;1;Schöne Aussicht 12;Ronsdorf;Ronsdorf;;7.2035191;51.2251502;strassengenau;;519;27.4.1943;1943-04-27;1945-05-08;Ostarbeiter;29;29;0
92;Carl Bocklenberg & Söhne (Cebor);Metallindustrie;Maschinen & Werkzeugfabrik;nein;1;Erbschlöerstr. 27;Ronsdorf;Ronsdorf;;7.2110094;51.2329;strassengenau;;519;27.4.1943;1943-04-27;1945-05-08;Franzosen;;;
92;Carl Bocklenberg & Söhne (Cebor);Metallindustrie;Maschinen & Werkzeugfabrik;nein;1;Erbschlöerstr. 27;Ronsdorf;Ronsdorf;;7.2110094;51.2329;strassengenau;;519;27.4.1943;1943-04-27;1945-05-08;Niederländer;;;
93;Friedrich Bohne;Handwerk;Schreinerei;unbekannt;1;Wittener Str. 19;Barmen;Oberbarmen;;7.2313551;51.2869542;hausgenau;;519;27.04.1943;1943-04-27;1945-05-08;Franzosen;;;
93;Friedrich Bohne;Handwerk;Schreinerei;unbekannt;1;Wittener Str. 19;Barmen;Oberbarmen;;7.2313551;51.2869542;hausgenau;;519;27.04.1943;1943-04-27;1945-05-08;Niederländer;;;
94;Boltz KG;Textilindustrie;Herrenkleiderfabrik;nein;1;Friedrich-Ebert-Straße 103 a;Elberfeld;Elberfeld;;7.1344717;51.2540065;strassengenau;;519;27.4.1943;1943-04-27;1945-05-08;Franzosen;;;
94;Boltz KG;Textilindustrie;Herrenkleiderfabrik;nein;1;Friedrich-Ebert-Straße 103 a;Elberfeld;Elberfeld;;7.1344717;51.2540065;strassengenau;;519;27.4.1943;1943-04-27;1945-05-08;Belgier;;;
94;Boltz KG;Textilindustrie;Herrenkleiderfabrik;nein;1;Friedrich-Ebert-Straße 103 a;Elberfeld;Elberfeld;;7.1344717;51.2540065;strassengenau;;519;27.4.1943;1943-04-27;1945-05-08;Niederländer;;;
95;Bergisches Präge- und Ätzwerk Johannes Bornemann;Metallindustrie;Wuppertal-Langerfeld, Schwelmer Str. 27/31;nein;1;Schwelmer Str. 27-31;Langerfeld;Langerfeld-Beyenburg;;7.2468483;51.2754996;hausgenau;;520;31.8.1943;1943-08-31;1945-05-08;Deutsche;55;31;24
95;Bergisches Präge- und Ätzwerk Johannes Bornemann;Metallindustrie;Wuppertal-Langerfeld, Schwelmer Str. 27/31;nein;1;Schwelmer Str. 27-31;Langerfeld;Langerfeld-Beyenburg;;7.2468483;51.2754996;hausgenau;;520;31.8.1943;1943-08-31;1945-05-08;Westarbeiter;1;;
96;Johann Brack;Maschinenbau;Maschinenfabrik;nein;1;Friedrich-Ebert-Straße 143;Elberfeld;Elberfeld-West;;7.1280939;51.2501839;hausgenau;;520;;;;;;;
97;Carl Bremme KG;Lebensmittelindustrie;Brauerei;nein;1;Albertstr. 22-24;Barmen;Heckinghausen;;7.2090827;51.2706215;hausgenau;;520;27.4.1943;1943-04-27;1945-05-08;Niederländer;;;
98;Hermann Bremer;Metallindustrie;Werkzeugfabrik;unbekannt;1;Mühle 49-51;Ronsdorf;Ronsdorf;;7.1988918;51.2153755;strassengenau;;520;27.4.1943;1943-04-27;1945-05-08;Franzosen;;;
98;Hermann Bremer;Metallindustrie;Werkzeugfabrik;unbekannt;1;Mühle 49-51;Ronsdorf;Ronsdorf;;7.1988918;51.2153755;strassengenau;;520;11.3.1944;1944-03-11;1945-05-08;Ostarbeiter;13;13;
99;Gebr. Brill;Metallindustrie;Maschinenfabrik, Gießerei;unbekannt;1;Friedrich-Engels-Allee 311;Barmen;Barmen;;7.1835404;51.2654753;hausgenau;;520;5.7.1944;1944-07-05;1945-05-08;Ostarbeiter;;;
100;Friedrich Brockhaus;Druckwesen;Klischeefabrik;nein;1;Bleichstraße 8;Elberfeld;Elberfeld;;;;ohne;;520;31.1.1943;1943-01-31;1945-05-08;Deutsche;17;15;2
100;Friedrich Brockhaus;Druckwesen;Klischeefabrik;nein;1;Bleichstraße 8;Elberfeld;Elberfeld;;;;ohne;;520;31.1.1943;1943-01-31;1945-05-08;Westarbeiter;1;;
101;Carl Brose & Co.;Metallindustrie;Metallwarenfabrik;nein;1;Opphofer Str. 13-17;Elberfeld;Elberfeld;;7.152277;51.266331;strassengenau;Nur straßengenau — über Nr. 15 verortet, die einzige aus dem überlieferten Bereich 13–17, die es heute noch gibt;520;27.4.1943;1943-04-27;1945-05-08;Franzosen;;;
102;Bruchhaus & Baltrusch;Metallindustrie;Metallwarenfabrik;nein;1;Friedrich-Ebert-Straße 398;Elberfeld;Elberfeld-West;;7.1070048;51.2471346;hausgenau;;520;27.4.1943;1943-04-27;1944-07-05;Ostarbeiter;8;8;0
102;Bruchhaus & Baltrusch;Metallindustrie;Metallwarenfabrik;nein;1;Friedrich-Ebert-Straße 398;Elberfeld;Elberfeld-West;;7.1070048;51.2471346;hausgenau;;520;5.7.1944;1944-07-05;1945-05-08;Ostarbeiter;;;
103;Arthur Brügger;Kunststoffindustrie;„Para-Gummiwerke“;nein;1;Westkotter Str. 129;Barmen;Barmen;;7.207463;51.2827487;hausgenau;;520;13.8.1942;1942-08-13;1942-10-28;Ostarbeiter;50;0;50
103;Arthur Brügger;Kunststoffindustrie;„Para-Gummiwerke“;nein;1;Westkotter Str. 129;Barmen;Barmen;;7.207463;51.2827487;hausgenau;;520;28.10.1942;1942-10-28;1943-04-27;Ostarbeiter;39;0;39
103;Arthur Brügger;Kunststoffindustrie;„Para-Gummiwerke“;nein;1;Westkotter Str. 129;Barmen;Barmen;;7.207463;51.2827487;hausgenau;;520;27.4.1943;1943-04-27;1944-03-11;Ostarbeiter;39;0;39
103;Arthur Brügger;Kunststoffindustrie;„Para-Gummiwerke“;nein;1;Westkotter Str. 129;Barmen;Barmen;;7.207463;51.2827487;hausgenau;;520;27.4.1943;1943-04-27;1945-05-08;Polen;;;
103;Arthur Brügger;Kunststoffindustrie;„Para-Gummiwerke“;nein;1;Westkotter Str. 129;Barmen;Barmen;;7.207463;51.2827487;hausgenau;;520;27.4.1943;1943-04-27;1945-05-08;Belgier;;;
103;Arthur Brügger;Kunststoffindustrie;„Para-Gummiwerke“;nein;1;Westkotter Str. 129;Barmen;Barmen;;7.207463;51.2827487;hausgenau;;520;11.3.1944;1944-03-11;1945-05-08;Ostarbeiter;37;0;37
104;Otto Budde & Co.;Textilindustrie;Stückfärberei und Appreturanstalt;nein;1;Meckelstr. 88;Barmen;Barmen;;7.1910278;51.2629005;hausgenau;;520;31.1.1944;1944-01-31;1944-06-30;Westarbeiter;1;;
